11210|0.7761194029850746
10453|0.9275521405049396
11373|0.8353808353808354
11104|1.231578947368421
11436|1.1379310344827587
11230|0.9367088607594937
10458|0.8590361445783132
10031|0.9851485148514851
11206|0.8158273381294964
11203|0.9071969696969697
11212|0.9074573225516622
11218|1.04296875
11691|0.9043151969981238
11368|0.9424307036247335
11412|1.0147058823529411
10451|0.7119047619047619
11219|0.8071748878923767
10461|0.8301886792452831
10040|1.0204918032786885
10455|0.8878048780487805
11239|1.3284671532846715
11435|0.8858560794044665
11434|0.9914346895074947
10032|1.0891566265060242
11208|0.8616780045351474
10474|0.6857142857142857
11221|0.8812199036918138
10467|1.0303687635574836
11209|0.9057750759878419
10039|0.9133858267716536
11375|0.8371335504885994
11692|1.115606936416185
11226|0.9842632331902719
11214|0.9387755102040817
11355|1.1075697211155378
10016|0.7
10069|0.8571428571428571
11207|0.8341323106423778
10025|0.8869143780290791
10010|0.6843971631205674
11428|1.058252427184466
11433|0.9327217125382263
10023|0.6391184573002755
10473|1.001934235976789
10456|0.8570234113712375
11201|0.5705882352941176
10452|0.9961489088575096
11237|0.8637873754152824
11235|0.784070796460177
11366|0.6
10457|0.9552083333333333
10470|0.9606299212598425
10029|0.8820224719101124
10128|0.8910505836575876
10468|1.02322206095791
11372|0.8181818181818182
10463|1.0662251655629138
11419|0.7722007722007722
10310|1.0130718954248366
10466|1.1303462321792261
11105|0.7862068965517242
11421|1.0377358490566038
10034|1.065040650406504
10024|0.7033333333333334
10035|0.8538922155688623
11367|0.9361702127659575
11369|1.0740740740740742
10158|0.5
10013|0.6069364161849711
11236|0.9528130671506352
10036|0.49375
10469|1.0638297872340425
10459|0.8161375661375662
11385|0.903485254691689
10472|1.0454545454545454
10018|0.42091152815013405
11426|0.8059701492537313
11213|0.8383128295254832
11360|0.8732394366197183
11238|0.7690058479532164
11432|0.7346938775510204
11223|0.8902077151335311
11217|0.6772486772486772
11411|0.7906976744186046
11357|0.9302325581395349
11106|0.897196261682243
11420|0.8669527896995708
11413|0.8544600938967136
10304|0.8539682539682539
11102|0.8691099476439791
10002|0.7172995780590717
10033|1.0215633423180592
11233|0.8688981868898187
10030|0.8303030303030303
11354|0.88
11205|0.8285714285714286
11417|0.7714285714285715
11234|0.7920353982300885
11225|0.9694444444444444
10475|0.8419540229885057
10038|0.5774647887323944
11423|1.143835616438356
11101|0.984
10454|0.951473136915078
10460|0.9240162822252375
11231|0.6787330316742082
11228|0.8253012048192772
11216|0.7156862745098039
11224|0.8268551236749117
10028|0.7263681592039801
10306|0.9192307692307692
10027|0.8551136363636364
11232|1.034965034965035
11377|0.9901639344262295
11414|0.75
10305|0.8127490039840638
11429|0.7432432432432432
10009|0.7858719646799117
10314|0.7971360381861575
10301|0.7953964194373402
11364|1.0309278350515463
10065|0.5592417061611374
10471|0.8897058823529411
10001|0.48553459119496856
11362|1.2045454545454546
11211|0.7771260997067448
11694|1.1353383458646618
10003|0.5948434622467772
11374|0.8358974358974359
11220|0.8090692124105012
10465|0.8295454545454546
11215|0.6341463414634146
10011|0.4872389791183295
10462|0.8515901060070671
10019|0.4948630136986301
10312|0.8833333333333333
11379|0.9626865671641791
10026|1.071651090342679
10037|0.9674418604651163
11249|0.847682119205298
11418|0.9742268041237113
11415|0.9583333333333334
10021|0.6756756756756757
11693|0.7692307692307693
11365|1.070063694267516
11416|0.9461538461538461
11378|0.8898305084745762
11222|0.6733668341708543
11427|0.8611111111111112
10302|0.8409090909090909
10014|0.45023696682464454
11229|0.9855491329479769
11358|0.8461538461538461
11422|0.935251798561151
11370|0.6239669421487604
11361|0.5916666666666667
10005|1.25
10309|0.7815126050420168
10308|0.788235294117647
10303|0.9242424242424242
10022|0.46567164179104475
11204|0.6840148698884758
11004|0.7719298245614035
10282|0.6129032258064516
10007|0.46405228758169936
10464|0.7333333333333333
11005|1.5714285714285714
10012|0.4121212121212121
10004|0.43
11103|0.7207792207792207
10075|0.8349514563106796
11040|1.5238095238095237
11356|1.3333333333333333
10307|0.75
10165|0.42857142857142855
10121|0.5666666666666667
10171|1.0
10017|0.2786885245901639
11001|2.0
11363|0.5555555555555556
10006|0.24324324324324326
10106|0.14285714285714285
11430|0.2
10280|0.5833333333333334
11359|0.25
11109|1.1428571428571428
11697|1.0
10168|0.5
10000|0.2631578947368421
10119|0.2222222222222222
10120|3.0
10020|0.13333333333333333
10281|0.2
10112|0.09090909090909091
11695|0.5
10172|0.5
10118|1.0
