00000|116459.23208531452
10001|236758.69120654397
10002|87186.01730393525
10003|321875.0
10004|475490.1960784314
10005|401496.4788732394
10006|388771.18644067796
10007|586380.5970149253
10009|143422.64302981467
10010|340306.1224489796
10011|371639.231824417
10012|298583.2137733142
10013|257213.16085489313
10014|398879.11464245175
10016|289231.07890499197
10017|362541.73622704507
10018|272361.80904522614
10019|292418.3117767189
10021|403503.7002775208
10022|432784.59821428574
10023|393430.8841843088
10024|360771.8120805369
10025|206323.5294117647
10026|104072.47340425532
10027|92904.82342807924
10028|347057.10955710954
10029|63144.20987271034
10030|61384.9765258216
10031|60888.29195998518
10032|57105.50458715596
10033|71955.7964970809
10034|71021.12676056338
10035|70317.00288184438
10036|229152.57819103973
10037|80406.852248394
10038|215054.74452554746
10039|59920.14742014742
10040|68695.03362648732
10044|186444.8051948052
10065|377987.012987013
10069|562715.5172413794
10075|371338.38383838383
10128|311770.07299270073
10162|699456.5217391305
10280|546242.3312883435
10282|876785.7142857143
10301|115665.86373021336
10302|91863.37625178827
10303|75467.18322698268
10304|96580.18867924529
10305|113350.12594458439
10306|145342.1821724306
10307|193864.67889908256
10308|170850.56876938988
10309|189474.95183044317
10310|118634.13304252998
10312|180819.38976377953
10314|142761.03770544633
10451|43833.765672287074
10452|35523.223666021564
10453|33958.11099252935
10454|36196.07211848036
10455|36586.56548622822
10456|34081.302834410744
10457|34797.503045066995
10458|38584.070796460175
10459|37074.26679280984
10460|37558.68544600939
10461|86034.20195439739
10462|62709.176788124154
10463|109535.1128627732
10464|177205.88235294117
10465|116098.24780976221
10466|59682.98291721419
10467|48290.74585635359
10468|40606.382978723406
10469|73389.57055214724
10470|92107.25075528701
10471|204342.9003021148
10472|40359.90848292855
10473|58146.06741573034
10474|36014.34426229508
10475|75115.2353226589
10501|271474.358974359
10502|398653.8461538461
10504|419740.4371584699
10505|211029.41176470587
10506|420286.88524590165
10507|170286.88524590165
10509|180179.35578330894
10510|414260.5633802817
10511|164329.26829268291
10512|184799.65156794424
10514|510476.1904761905
10516|242407.9754601227
10518|308552.63157894736
10520|263869.8630136986
10522|275579.4701986755
10523|138636.36363636365
10524|257056.4516129032
10526|265178.5714285714
10527|380357.14285714284
10528|233241.75824175825
10530|271601.9417475728
10532|255956.37583892618
10533|381719.65317919076
10535|122844.8275862069
10536|350448.20717131475
10537|142021.27659574468
10538|421253.5014005602
10541|203767.94258373205
10543|216417.60904684977
10546|406048.3870967742
10547|189763.3744855967
10548|197821.1009174312
10549|195588.23529411765
10550|57682.86026200873
10552|145164.67065868265
10553|83598.26589595375
10560|281557.37704918033
10562|152102.90350128096
10566|103833.0078125
10567|248906.5180102916
10570|315251.57232704404
10573|129605.26315789473
10576|411818.1818181818
10577|363851.35135135136
10578|218055.55555555556
10579|228920.66420664208
10580|402526.9541778976
10583|419244.60431654676
10588|210488.50574712644
10589|294911.0671936759
10590|331790.1234567901
10591|175738.8419782871
10594|265051.02040816325
10595|270965.60846560844
10597|491447.36842105264
10598|270361.4457831325
10601|172429.90654205607
10603|157734.80662983426
10604|170500.0
10605|269094.8275862069
10606|124828.24427480916
10607|195335.8208955224
10701|79792.14780600462
10703|98708.79120879121
10704|123760.10286554004
10705|75534.31667670078
10706|336513.15789473685
10707|256127.45098039217
10708|290862.3417721519
10709|259254.38596491228
10710|170027.693856999
10801|116129.03225806452
